programCode,AcademicYear,UserUID,FormTitle,formID,CourseCode,CourseName,BriefDescription,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,OBE_attainment,attainment,Exam_type,Mapping
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam I_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030316544ced,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017802ff98824cc9,"Define a vector space in terms of an arbitrary set with defined operations of vector addition and scalar multiplication that satisfy the vector space axioms. Introduce different examples of vector spaces including matrix spaces, function spaces under different definitions of vector addition and scalar multiplications",35,50,6.4,10,2,2,0.64,2,1,1,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam I_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030316544ced,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017803000a984ccd,Identify when a linear system is consistent and when it is inconsistent and interpret the solution geometrically. Dealing with the basis and dimension of the solution space and also with rank and nullity of the matrix,35,50,6.4,10,2,2,0.64,2,1,1,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam I_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030316544ced,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030068b04cd1,Construct an orthonormal basis from a given basis and obtain a basis for the orthogonal complement,35,50,6.4,10,2,2,0.64,2,1,1,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam I_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030316544ced,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d0501780300d7a74cd5,Distinguish between linear and nonlinear transformations. Define the matrix representation of a linear transformation from to Rn to Rn,35,50,6.4,10,2,2,0.64,2,1,1,"3,2,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam I_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030316544ced,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030132334cd9,"Solve linear systems represented as linear transforms and express linear transforms in other forms, such as matrix equations or as vector equations.",35,50,6.4,10,2,2,0.64,2,1,1,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam II_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030319df4d11,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017802ff98824cc9,"Define a vector space in terms of an arbitrary set with defined operations of vector addition and scalar multiplication that satisfy the vector space axioms. Introduce different examples of vector spaces including matrix spaces, function spaces under different definitions of vector addition and scalar multiplications",35,50,8.2,10,2,2,0.82,2,1,2,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam II_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030319df4d11,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017803000a984ccd,Identify when a linear system is consistent and when it is inconsistent and interpret the solution geometrically. Dealing with the basis and dimension of the solution space and also with rank and nullity of the matrix,35,50,8.2,10,2,2,0.82,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam II_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030319df4d11,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030068b04cd1,Construct an orthonormal basis from a given basis and obtain a basis for the orthogonal complement,35,50,8.2,10,2,2,0.82,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam II_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030319df4d11,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d0501780300d7a74cd5,Distinguish between linear and nonlinear transformations. Define the matrix representation of a linear transformation from to Rn to Rn,35,50,8.2,10,2,2,0.82,2,1,2,"3,2,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Periodical Exam II_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d050178030319df4d11,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030132334cd9,"Solve linear systems represented as linear transforms and express linear transforms in other forms, such as matrix equations or as vector equations.",35,50,8.2,10,2,2,0.82,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Continuous Evaluation_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d05017803031d3f4d28,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017802ff98824cc9,"Define a vector space in terms of an arbitrary set with defined operations of vector addition and scalar multiplication that satisfy the vector space axioms. Introduce different examples of vector spaces including matrix spaces, function spaces under different definitions of vector addition and scalar multiplications",35,50,3.2,4,2,2,0.8,2,1,3,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Continuous Evaluation_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d05017803031d3f4d28,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017803000a984ccd,Identify when a linear system is consistent and when it is inconsistent and interpret the solution geometrically. Dealing with the basis and dimension of the solution space and also with rank and nullity of the matrix,35,50,3.2,4,2,2,0.8,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Continuous Evaluation_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d05017803031d3f4d28,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030068b04cd1,Construct an orthonormal basis from a given basis and obtain a basis for the orthogonal complement,35,50,3.2,4,2,2,0.8,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Continuous Evaluation_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d05017803031d3f4d28,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d0501780300d7a74cd5,Distinguish between linear and nonlinear transformations. Define the matrix representation of a linear transformation from to Rn to Rn,35,50,3.2,4,2,2,0.8,2,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_Continuous Evaluation_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d05017803031d3f4d28,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030132334cd9,"Solve linear systems represented as linear transforms and express linear transforms in other forms, such as matrix equations or as vector equations.",35,50,3.2,4,2,2,0.8,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_End Semester_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d0501780303218d4d53,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017802ff98824cc9,"Define a vector space in terms of an arbitrary set with defined operations of vector addition and scalar multiplication that satisfy the vector space axioms. Introduce different examples of vector spaces including matrix spaces, function spaces under different definitions of vector addition and scalar multiplications",35,50,20,20,2,2,1,2,1,4,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_End Semester_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d0501780303218d4d53,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d05017803000a984ccd,Identify when a linear system is consistent and when it is inconsistent and interpret the solution geometrically. Dealing with the basis and dimension of the solution space and also with rank and nullity of the matrix,35,50,6,20,2,2,0.3,0,0,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_End Semester_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d0501780303218d4d53,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030068b04cd1,Construct an orthonormal basis from a given basis and obtain a basis for the orthogonal complement,35,50,18.8,20,2,2,0.94,2,1,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_End Semester_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d0501780303218d4d53,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d0501780300d7a74cd5,Distinguish between linear and nonlinear transformations. Define the matrix representation of a linear transformation from to Rn to Rn,35,50,7.2,20,2,2,0.36,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT207_End Semester_B.Tech_CSE_S4EL 2017-2018,2c9fadbd77ff5d0501780303218d4d53,15MAT207,Linear Algebra and Its Applications,,1,2c9fadbd77ff5d050178030132334cd9,"Solve linear systems represented as linear transforms and express linear transforms in other forms, such as matrix equations or as vector equations.",35,50,13,20,2,2,0.65,2,1,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam I_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14454004a,15MAT201,Discrete Mathematics,,2,8a838345683c675d016875389dfc21fb,Understand how to write an argument using logical notation and determine if the argument is        or is not valid.,35,50,8,10,2,2,0.8,2,1,1,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam I_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14454004a,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8afcc104723,Understand the basic principles of sets and operations in sets.,35,50,8,10,2,2,0.8,2,1,1,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam I_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14454004a,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8bffafa54f4,Ability to demonstrate an understanding of relations and functions and be able to determine  their properties,35,50,8,10,2,2,0.8,2,1,1,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam I_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14454004a,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be9415b069e7,Ability to  demonstrate different traversal methods for trees and graphs,35,50,8,10,2,2,0.8,2,1,1,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam I_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14454004a,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be94a2006a25,Ability to Model problems in Computer Science using graphs and tree.,35,50,8,10,2,2,0.8,2,1,1,"2,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam II_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14815006e,15MAT201,Discrete Mathematics,,2,8a838345683c675d016875389dfc21fb,Understand how to write an argument using logical notation and determine if the argument is        or is not valid.,35,50,9.1,10,2,2,0.91,2,1,2,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam II_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14815006e,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8afcc104723,Understand the basic principles of sets and operations in sets.,35,50,9.1,10,2,2,0.91,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam II_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14815006e,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8bffafa54f4,Ability to demonstrate an understanding of relations and functions and be able to determine  their properties,35,50,9.1,10,2,2,0.91,2,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam II_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14815006e,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be9415b069e7,Ability to  demonstrate different traversal methods for trees and graphs,35,50,9.1,10,2,2,0.91,2,1,2,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Periodical Exam II_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14815006e,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be94a2006a25,Ability to Model problems in Computer Science using graphs and tree.,35,50,9.1,10,2,2,0.91,2,1,2,"2,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Continuous Evaluation_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14bba0085,15MAT201,Discrete Mathematics,,2,8a838345683c675d016875389dfc21fb,Understand how to write an argument using logical notation and determine if the argument is        or is not valid.,35,50,3.6,4,2,2,0.9,2,1,3,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Continuous Evaluation_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14bba0085,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8afcc104723,Understand the basic principles of sets and operations in sets.,35,50,3.6,4,2,2,0.9,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Continuous Evaluation_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14bba0085,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8bffafa54f4,Ability to demonstrate an understanding of relations and functions and be able to determine  their properties,35,50,3.6,4,2,2,0.9,2,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Continuous Evaluation_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14bba0085,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be9415b069e7,Ability to  demonstrate different traversal methods for trees and graphs,35,50,3.6,4,2,2,0.9,2,1,3,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_Continuous Evaluation_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d14bba0085,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be94a2006a25,Ability to Model problems in Computer Science using graphs and tree.,35,50,3.6,4,2,2,0.9,2,1,3,"2,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_End Semester_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d150bc00b0,15MAT201,Discrete Mathematics,,2,8a838345683c675d016875389dfc21fb,Understand how to write an argument using logical notation and determine if the argument is        or is not valid.,35,50,10.2,20,2,2,0.51,1,1,4,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_End Semester_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d150bc00b0,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8afcc104723,Understand the basic principles of sets and operations in sets.,35,50,16.6,20,2,2,0.83,2,1,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_End Semester_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d150bc00b0,15MAT201,Discrete Mathematics,,2,8a838345695bde660169b8bffafa54f4,Ability to demonstrate an understanding of relations and functions and be able to determine  their properties,35,50,17.6,20,2,2,0.88,2,1,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_End Semester_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d150bc00b0,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be9415b069e7,Ability to  demonstrate different traversal methods for trees and graphs,35,50,9.2,20,2,2,0.46,1,0,4,"3,2,1,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2017-2018,AM.EN.H4CSE16001,15MAT201_End Semester_B.Tech_CSE_S3EL 2017-2018,2c9fadbd7804835e017807d150bc00b0,15MAT201,Discrete Mathematics,,2,8a838345695bde660169be94a2006a25,Ability to Model problems in Computer Science using graphs and tree.,35,50,13.4,20,2,2,0.67,2,1,4,"2,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam I_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c17ea2159,15CSE313,Software Engineering,,3,8a838345695bde6601699aaf65fe1fec,Understand the principles of software engineering,40,57,4.8,10,2,2,0.48,1,0,1,"1,0,0,0,0,0,0,0,0,0,1,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam I_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c17ea2159,15CSE313,Software Engineering,,3,8a838345695bde6601699aafb9b61ff3,Understand various software process models,40,60,4.8,10,2,2,0.48,1,0,1,"1,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam I_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c17ea2159,15CSE313,Software Engineering,,3,8a838345695bde6601699aaffdb81ffa,Apply the appropriate design methodology for a real world application,40,60,4.8,10,2,2,0.48,1,0,1,"2,1,3,0,2,0,0,0,1,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam I_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c17ea2159,15CSE313,Software Engineering,,3,8a838345695bde6601699ab087462004,Evaluate a system developed for real-world applications in Agile Mode,40,56,4.8,10,2,2,0.48,1,0,1,"2,2,3,0,3,0,0,0,3,1,2,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam II_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c1c7d2180,15CSE313,Software Engineering,,3,8a838345695bde6601699aaf65fe1fec,Understand the principles of software engineering,40,57,4.6,10,2,2,0.46,1,0,2,"1,0,0,0,0,0,0,0,0,0,1,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam II_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c1c7d2180,15CSE313,Software Engineering,,3,8a838345695bde6601699aafb9b61ff3,Understand various software process models,40,60,4.6,10,2,2,0.46,1,0,2,"1,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam II_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c1c7d2180,15CSE313,Software Engineering,,3,8a838345695bde6601699aaffdb81ffa,Apply the appropriate design methodology for a real world application,40,60,4.6,10,2,2,0.46,1,0,2,"2,1,3,0,2,0,0,0,1,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Periodical Exam II_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c1c7d2180,15CSE313,Software Engineering,,3,8a838345695bde6601699ab087462004,Evaluate a system developed for real-world applications in Agile Mode,40,56,4.6,10,2,2,0.46,1,0,2,"2,2,3,0,3,0,0,0,3,1,2,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Continuous Evaluation_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c212c2198,15CSE313,Software Engineering,,3,8a838345695bde6601699aaf65fe1fec,Understand the principles of software engineering,40,57,1.8,2,2,2,0.9,2,1,3,"1,0,0,0,0,0,0,0,0,0,1,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Continuous Evaluation_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c212c2198,15CSE313,Software Engineering,,3,8a838345695bde6601699aafb9b61ff3,Understand various software process models,40,60,1.8,2,2,2,0.9,2,1,3,"1,3,2,0,0,0,0,0,0,0,0,0,0,0"
B.Tech_CSE,2018-2019,AM.EN.H4CSE16001,15CSE313_Continuous Evaluation_B.Tech_CSE_S6EL 2018-2019,2c9fadbd782db63a0178315c212c2198,15CSE313,Software Engineering,,3,8a838345695bde6601699aaffdb81ffa,Apply the appropriate design methodology for a real world application,40,60,1.8,2,2,2,0.9,2,1,3,"2,1,3,0,2,0,0,0,1,0,0,0,0,0"
